comment_id,comment_text,likes,sentiment,theme,timestamp,video_id,user_id
4757,Would you clarify that concept a bit more slowly? (4756),2,0.218,Request for more explanation,2025-12-12 16:31:56.934340,vid_sw5m723t,user_dh6j9mw9
4758,This part is unclear: the difference between stages you meant.,37,-0.198,Confusion about topic,2025-11-27 23:06:38.934340,vid_icyvznex,user_abmu8jf9
4759,Could you walk through the difference with a simple analogy? (4758),4,0.044,Request for more explanation,2026-02-15 03:55:18.934340,vid_5cijm9rm,user_dw99d2n5
4760,Side thought: timing can be counterintuitive.,20,-0.15,General discussion,2025-12-09 07:21:53.934340,vid_ds9z34kk,user_fzmltbic
4761,Not sure this validated in practice?,2,-0.49,Skepticism / credibility concern,2026-01-14 20:09:01.934340,vid_f9j3jo9o,user_8ckwcwbn
4762,Interesting point about the environment is key for results. (4761),19,0.149,General discussion,2026-01-09 13:32:43.934340,vid_16872laq,user_dmwq2ts9
4763,Side thought: screen time can vary a lot.,19,0.339,General discussion,2025-12-15 00:54:58.934340,vid_fvkifa9m,user_9qmdra50
4764,Love this you made it click. (4763),14,0.923,Positive feedback / praise,2026-02-09 15:21:26.934340,vid_keddoyu8,user_bofosbpr
4765,Really appreciate this I've seen on this topic. (4764),3,0.894,Positive feedback / praise,2026-01-14 06:06:33.934340,vid_gciw20ol,user_1d5oj51j
4766,Amazing breakdown I've seen on this topic. (4765),12,0.578,Positive feedback / praise,2025-12-14 16:01:52.934340,vid_3fdf9k8l,user_3jl8dryd
4767,So helpful you nailed it. (4766),2,0.439,Positive feedback / praise,2026-02-02 03:11:57.934340,vid_zkdeuwiv,user_hswjjcya
4768,Quick note: sleep cycles is worth testing.,7,0.475,General discussion,2025-11-26 00:23:42.934340,vid_ivznn1d8,user_zy9gae52
4769,Can you break down that concept a bit more slowly? (4768),28,0.232,Request for more explanation,2025-12-21 18:05:19.934340,vid_3142puj0,user_mqh6n04m
4770,This part is unclear: the key step for beginners.,22,-0.027,Confusion about topic,2025-12-06 04:44:50.934340,vid_cqew03x2,user_wev3yb1r
4771,Is this actually backed by data for most people?,9,-0.529,Skepticism / credibility concern,2025-12-20 16:35:43.934340,vid_1o3ryffg,user_z661qyii
4772,Love this I've seen on this topic. (4771),3,0.767,Positive feedback / praise,2026-01-17 07:45:43.934340,vid_zptnyofd,user_1oymgshg
4773,Can you show that concept step by step? (4772),18,0.17,Request for more explanation,2025-12-06 06:04:54.934340,vid_kw3olobm,user_5i9p018t
4774,Can you show the takeaway with numbers?,9,0.142,Request for more explanation,2025-11-23 09:31:14.934340,vid_c14orkep,user_1mv15ogb
4775,Can you show the main idea with numbers? (4774),1,-0.039,Request for more explanation,2025-12-02 20:25:24.934340,vid_gzhk8xma,user_niefuckj
4776,Best video I've seen on this topic. (4775),21,0.926,Positive feedback / praise,2026-01-03 18:02:37.934340,vid_p3kd8t0x,user_1werk4aj
4777,I need more detail on the logic with a quick demo? (4776),9,0.191,Request for more explanation,2026-01-11 08:05:00.934340,vid_br57v8c4,user_6fzgl94o
4778,"For anyone curious, screen time is a big variable. (4777)",34,-0.11,General discussion,2025-11-22 23:50:27.934340,vid_qjw10tz7,user_iqa3ta6k
4779,This part is unclear: the definition for beginners. (4778),3,-0.231,Confusion about topic,2025-12-30 10:01:00.934340,vid_ob0jy67u,user_cnoxypcz
4780,Love this so much. (4779),0,0.798,Positive feedback / praise,2026-01-17 01:06:21.934340,vid_6o1v0k22,user_8td1dy1t
4781,Interesting point about consistency is what worked for me. (4780),12,-0.22,General discussion,2026-01-06 10:08:01.934340,vid_v8cdk74s,user_ehpkmtqc
4782,Please explain this step with context? (4781),12,-0.095,Request for more explanation,2025-12-04 21:55:35.934340,vid_sqilqwhm,user_nvnt2qfq
4783,Can you break down the difference in another video? (4782),1,0.119,Request for more explanation,2026-01-01 12:23:46.934340,vid_fcgc47wk,user_4cnr1uqs
4784,I wish you explained the last part with context? (4783),3,0.205,Request for more explanation,2026-02-04 23:36:04.934340,vid_rw036qqq,user_giesf7l8
4785,In my experience stress levels is tricky to optimize. (4784),187,0.172,General discussion,2025-12-24 13:56:05.934340,vid_cu1691aj,user_s612itx9
4786,"Wait, what is the difference between stages for beginners.",566,-0.236,Confusion about topic,2026-02-07 01:34:42.934340,vid_7d94rgoi,user_3pfiwpj5
4787,It also depends on consistency seems underrated.,20,0.189,General discussion,2026-02-09 13:28:03.934340,vid_9e7kfebs,user_0x5uhnid
4788,Great explanation for real. (4787),4,0.53,Positive feedback / praise,2026-01-31 11:35:50.934340,vid_ogsob6mm,user_nzcwvmat
4789,Still unsure about the last part step by step? (4788),1,0.197,Request for more explanation,2026-01-20 12:41:34.934340,vid_bn3l9h7h,user_wgruchei
4790,Not sure this a real effect or just a theory?,7,-0.248,Skepticism / credibility concern,2026-02-07 15:29:29.934340,vid_6wkn57rn,user_p69bqgi1
4791,Still unsure about the example step by step? (4790),7,0.166,Request for more explanation,2025-11-22 09:46:36.934340,vid_wy4jegvm,user_matkw8la
4792,One thing I'd add is sleep cycles matters more than I expected.,6,-0.11,General discussion,2025-12-27 07:31:12.934340,vid_tzg82atp,user_0sknxidr
4793,I'm confused about how this works you said. (4792),8,-0.273,Confusion about topic,2025-12-07 10:02:34.934340,vid_qoe0eqlp,user_d0vetb4b
4794,Could you expand on the process in plain language? (4793),12,-0.077,Request for more explanation,2025-12-28 19:20:11.934340,vid_gq91c7dn,user_ttti6pn6
4795,It also depends on habits is worth testing. (4794),8,-0.382,General discussion,2025-12-04 10:46:31.934340,vid_z4hgulko,user_xrd1wim6
4796,Where's the validated in practice?,2,-0.384,Skepticism / credibility concern,2025-11-27 13:31:15.934340,vid_4xc1clov,user_dwk05viv
4797,Would you clarify that concept a bit more slowly? (4796),15,0.038,Request for more explanation,2025-12-22 11:06:48.934340,vid_1dwmywp2,user_zus57nbc
4798,Quick note: screen time is a big variable.,1,-0.345,General discussion,2025-12-25 23:00:29.934340,vid_poykwr5c,user_0gf2pijy
4799,Side thought: habits seems underrated.,1,0.322,General discussion,2026-01-29 10:31:19.934340,vid_pkzk5sdp,user_h5285zjm
4800,This helped me simple and clear. (4799),20,0.429,Positive feedback / praise,2026-01-31 11:17:14.934340,vid_kio8xlsh,user_gohtmvqj
4801,Love this saved me hours. (4800),16,0.644,Positive feedback / praise,2025-12-21 00:13:35.934340,vid_fkf2fnpa,user_w6gxtkba
4802,Really appreciate this for real. (4801),8,0.409,Positive feedback / praise,2025-12-13 09:40:18.934340,vid_vj7domzg,user_sondkzi6
4803,Super clear keep these coming. (4802),2,0.671,Positive feedback / praise,2026-02-01 21:11:42.934340,vid_avcbxj5n,user_u7us3yf5
4804,Great explanation simple and clear. (4803),4,0.697,Positive feedback / praise,2025-12-20 11:42:10.934340,vid_nuworj00,user_ri9d9zsd
4805,Could you walk through the logic in another video? (4804),7,0.092,Request for more explanation,2026-02-12 23:13:36.934340,vid_gpslr2je,user_vfq0e4rz
4806,I'm confused about how this works in the video. (4805),2,-0.19,Confusion about topic,2025-12-07 15:29:24.934340,vid_zeqarcu0,user_k8hjpt8z
4807,"Wait, what is REM vs deep sleep is supposed to mean. (4806)",4,-0.212,Confusion about topic,2026-02-01 07:02:01.934340,vid_mmwihvzx,user_qi3squy0
4808,"For anyone curious, the environment seems underrated.",18,0.323,General discussion,2025-12-27 00:55:12.934340,vid_a1n16db4,user_9cys76qi
4809,Still confused about the key step in the video.,43,-0.129,Confusion about topic,2026-02-01 15:28:51.934340,vid_ullyv6ly,user_29kt29bs
4810,Can you show this step a bit more slowly? (4809),6,0.098,Request for more explanation,2025-12-05 18:23:36.934340,vid_83mmgqgk,user_jp1xayrn
4811,Do we have a real effect for everyone?,21,-0.432,Skepticism / credibility concern,2026-02-11 09:54:12.934340,vid_q87b1zss,user_l3rncffj
4812,"Wait, what is the transition at that timestamp. (4811)",1,-0.219,Confusion about topic,2026-01-29 00:39:01.934340,vid_08ua6oyp,user_msj2o204
4813,Not sure this validated or just a theory?,19,-0.572,Skepticism / credibility concern,2025-12-31 17:50:06.934340,vid_qpgef4vq,user_zgekkw6q
4814,Still unsure about this step with real examples? (4813),4,0.188,Request for more explanation,2025-12-31 17:53:45.934340,vid_41hercy1,user_d197i5kp
4815,One thing I'd add is diet is worth testing.,13,0.316,General discussion,2026-01-10 11:14:42.934340,vid_imq9pgi7,user_3kcrok1q
4816,This part is unclear: the example in practice. (4815),7,-0.168,Confusion about topic,2026-02-13 23:44:07.934340,vid_b1gmehin,user_e55uput2
4817,Super clear you nailed it. (4816),39,0.661,Positive feedback / praise,2026-01-29 07:28:10.934340,vid_2pb570td,user_u8a9rpux
4818,Not sure this supported by research for most people?,3,-0.212,Skepticism / credibility concern,2025-12-26 03:09:57.934340,vid_mehzhcpp,user_q3gwhscv
4819,Not sure what the formula you said. (4818),18,-0.261,Confusion about topic,2026-01-08 18:36:57.934340,vid_6j5gl3l2,user_wj7ta9hz
4820,Really appreciate this you made it click. (4819),7,0.982,Positive feedback / praise,2026-01-20 22:16:17.934340,vid_kpxb5ck4,user_7no8yfxz
4821,Where's the real beyond anecdotes?,8,-0.557,Skepticism / credibility concern,2025-12-17 04:51:40.934340,vid_j1gwl2ix,user_ncnzh6p5
4822,One thing I'd add is the environment made a big difference. (4821),7,0.079,General discussion,2026-02-01 09:00:07.934340,vid_awooyk92,user_jvdic1ej
4823,Could you walk through the example step by step? (4822),4,0.042,Request for more explanation,2026-01-04 02:28:38.934340,vid_q1sov5fp,user_7u8owmbb
4824,Could you expand on the process with a diagram? (4823),9,-0.069,Request for more explanation,2026-02-11 13:44:01.934340,vid_7vmrf45e,user_vr2ji749
4825,Could you expand on that concept step by step? (4824),8,0.024,Request for more explanation,2025-12-17 08:04:21.934340,vid_bgpvyfsx,user_ize1i2x9
4826,Can you explain the difference step by step? (4825),12,0.037,Request for more explanation,2026-01-08 08:20:18.934340,vid_6vtgpg7y,user_5jvsi47a
4827,Can you break down the difference with a diagram? (4826),10,0.277,Request for more explanation,2025-12-21 16:38:14.934340,vid_w5req90d,user_6otmjyji
4828,So helpful thank you. (4827),22,0.946,Positive feedback / praise,2025-12-30 11:38:04.934340,vid_qhj4fl40,user_yb30fo5z
4829,I doubt scientifically proven in practice?,25,-0.501,Skepticism / credibility concern,2025-12-02 00:06:06.934340,vid_vxt83exh,user_7albc1j9
4830,So helpful you made it click. (4829),3,0.888,Positive feedback / praise,2026-01-30 10:33:33.934340,vid_uztoci5w,user_j0qtvvc7
4831,Not sure what the key step in practice. (4830),23,-0.189,Confusion about topic,2025-11-27 12:09:18.934340,vid_djvfykfy,user_9xju2657
4832,Can someone explain the definition in this context.,2,-0.065,Confusion about topic,2025-12-21 12:35:12.934340,vid_8wlsnuwl,user_nfe93fdy
4833,I don't understand the formula at that timestamp.,17,-0.388,Confusion about topic,2026-01-28 17:05:47.934340,vid_n8df3i1o,user_96phklh2
4834,Please explain the main idea with a diagram? (4833),18,0.066,Request for more explanation,2026-02-05 06:11:24.934340,vid_mczhwgid,user_4biczl7l
4835,Can you break down this step with a diagram? (4834),1,-0.006,Request for more explanation,2025-11-23 06:13:58.934340,vid_7z0c5tga,user_pmdd3uhb
4836,Really appreciate this so much. (4835),10,0.504,Positive feedback / praise,2025-12-26 14:50:18.934340,vid_xmud94db,user_77hy1yw9
4837,Can someone explain how this works for beginners. (4836),5,-0.382,Confusion about topic,2026-01-18 14:32:28.934340,vid_st6vomvo,user_zr1kfvk8
4838,I'm confused about how this works is supposed to mean. (4837),4,-0.379,Confusion about topic,2026-01-04 09:14:24.934340,vid_p8vb7gb5,user_wgd0naav
4839,So helpful saved me hours. (4838),40,0.726,Positive feedback / praise,2026-02-11 12:48:16.934340,vid_k4b721zq,user_guhzw91s
4840,Still unsure about that concept with real examples? (4839),4,-0.093,Request for more explanation,2026-01-12 05:25:12.934340,vid_qi9ojjjt,user_4c8x6osy
4841,Quick note: routine changes made a big difference.,4,0.258,General discussion,2026-02-05 22:54:26.934340,vid_ytunypiz,user_0twq2vkz
4842,I need more detail on this step a bit more slowly? (4841),10,0.037,Request for more explanation,2026-02-13 08:06:41.934340,vid_w9bzj6yx,user_uexwpr2m
4843,Could you walk through the logic with numbers? (4842),19,-0.035,Request for more explanation,2025-11-28 17:41:32.934340,vid_jo62pjtj,user_rc6l2m8v
4844,Finally get it so much. (4843),8,0.39,Positive feedback / praise,2025-12-07 05:26:51.934340,vid_rkleo015,user_mhsgr27f
4845,"For anyone curious, timing can vary a lot.",33,0.459,General discussion,2026-02-01 05:29:34.934340,vid_zcrzzrwh,user_ftg4cvxy
4846,This reminds me of timing can vary a lot.,16,0.009,General discussion,2025-12-08 01:50:12.934340,vid_xthycylq,user_1v4rccv3
4847,I doubt scientifically proven at scale?,1,-0.631,Skepticism / credibility concern,2026-01-23 06:24:39.934340,vid_njer2yoi,user_9x99429l
4848,I wish you explained the main idea with a simple analogy? (4847),5,0.28,Request for more explanation,2025-12-09 07:56:04.934340,vid_t5cb5v8t,user_4i0sawf4
4849,So helpful so much. (4848),5,0.596,Positive feedback / praise,2026-02-10 08:10:30.934340,vid_40c152ip,user_zcnjz1mg
4850,Can you break down the process in another video? (4849),15,0.025,Request for more explanation,2025-12-12 22:02:29.934340,vid_puzd9q4j,user_ienetbdf
4851,Is this actually real?,1,-0.62,Skepticism / credibility concern,2025-12-18 10:38:12.934340,vid_wo3iricx,user_atocoop2
4852,Great explanation this is gold. (4851),149,0.704,Positive feedback / praise,2026-02-15 00:33:28.934340,vid_3lai8sk8,user_ktwy0vfo
4853,In my experience stress levels is what worked for me. (4852),16,-0.387,General discussion,2025-11-24 09:34:22.934340,vid_n5ijbj24,user_xclsdwhl
4854,Would you clarify the difference with a quick demo? (4853),11,0.219,Request for more explanation,2026-01-25 04:14:47.934340,vid_gub17odq,user_uii05vfd
4855,It also depends on the environment is worth testing.,33,0.274,General discussion,2026-01-12 21:26:38.934340,vid_ax3xgtkc,user_87nxbeik
4856,Super clear you made it click. (4855),119,0.478,Positive feedback / praise,2026-01-16 07:50:10.934340,vid_ttaldi3r,user_y1vmpbwm
4857,Could you expand on the process step by step?,24,0.213,Request for more explanation,2025-12-23 01:51:19.934340,vid_496bjzlc,user_014a6ekq
4858,Can you explain the main idea with a quick demo? (4857),26,-0.083,Request for more explanation,2025-12-10 06:50:32.934340,vid_xjmumxlt,user_5ax7i5d1
4859,Still unsure about this step with real examples? (4858),10,0.217,Request for more explanation,2026-01-06 14:18:29.934340,vid_k9zejtye,user_2g5a42xh
4860,Please explain the takeaway with a simple analogy? (4859),8,-0.056,Request for more explanation,2025-12-04 03:17:57.934340,vid_81u68joo,user_hh4ye5f2
4861,Amazing breakdown saved me hours. (4860),5,0.965,Positive feedback / praise,2025-12-17 04:05:24.934340,vid_t8p31hgu,user_d2bickk3
4862,What does the transition in this context. (4861),4,-0.028,Confusion about topic,2026-01-04 13:01:33.934340,vid_ej2qw7m4,user_r483zemw
4863,Really appreciate this you made it click. (4862),4,0.456,Positive feedback / praise,2026-01-24 13:49:47.934340,vid_v5de3bdz,user_gujwchzn
4864,Really appreciate this I've seen on this topic. (4863),2,0.395,Positive feedback / praise,2026-02-13 09:43:00.934340,vid_melt1ohk,user_rvnt2n34
4865,What does the formula in practice. (4864),8,-0.252,Confusion about topic,2026-01-07 15:01:43.934340,vid_2rxq4e3j,user_zn2og4vp
4866,This helped me simple and clear. (4865),1,0.523,Positive feedback / praise,2026-01-16 01:37:23.934340,vid_6wccs6f0,user_cd2pkheo
4867,Finally get it simple and clear. (4866),11,0.841,Positive feedback / praise,2026-02-03 01:19:14.934340,vid_fuvrcfq2,user_zy5t79c4
4868,Best video this is gold. (4867),9,0.933,Positive feedback / praise,2025-12-09 22:48:53.934340,vid_vrlo3whq,user_z504l53q
4869,I might be missing the point here exactly means.,11,-0.08,Confusion about topic,2026-01-11 23:41:35.934340,vid_7sls8gux,user_fk9q68iw
4870,This helped me this is gold. (4869),5,0.666,Positive feedback / praise,2026-01-24 19:37:57.934340,vid_17sa1m7i,user_zmv4chct
4871,Would you clarify the takeaway a bit more slowly? (4870),266,0.125,Request for more explanation,2026-02-05 23:19:19.934340,vid_0q7qgtou,user_259szxup
4872,Can someone explain REM vs deep sleep at that timestamp.,40,-0.011,Confusion about topic,2026-01-08 14:06:31.934340,vid_i871o90k,user_4b3kh6t8
4873,Can you show the difference with real examples? (4872),2,0.288,Request for more explanation,2025-11-22 22:46:37.934340,vid_7z56pr8l,user_5wkclh0u
4874,Please explain the example a bit more slowly? (4873),12,0.049,Request for more explanation,2026-02-09 06:33:53.934340,vid_s614m5gk,user_4ls8htjv
4875,It also depends on habits seems underrated. (4874),5,0.216,General discussion,2026-01-06 22:19:49.934340,vid_f3dsjd6n,user_hkj7amip
4876,Could you walk through the logic with context?,3,0.12,Request for more explanation,2026-02-14 02:48:26.934340,vid_16isbb9a,user_u4meibxd
4877,Love this so much. (4876),2,0.434,Positive feedback / praise,2026-01-09 14:44:23.934340,vid_3mi8qunk,user_86r037wr
4878,Still confused about the difference between stages you meant. (4877),15,-0.056,Confusion about topic,2026-02-04 17:17:05.934340,vid_sqwd2dd8,user_v6riju8b
4879,Interesting point about timing is a big variable.,4,-0.3,General discussion,2026-01-29 13:54:24.934340,vid_djac36xl,user_txsl40oh
4880,Love this thank you. (4879),26,0.93,Positive feedback / praise,2026-01-06 19:32:46.934340,vid_r8u6pxod,user_h9p1ni5t
4881,Can someone explain REM vs deep sleep in practice.,27,-0.139,Confusion about topic,2025-12-31 00:31:58.934340,vid_7vzea8qj,user_14duheem
4882,Finally get it for real. (4881),41,0.683,Positive feedback / praise,2026-02-10 21:33:44.934340,vid_03ui8sfq,user_5zakahtp
4883,This part is unclear: the definition in the video.,898,-0.067,Confusion about topic,2026-01-17 07:12:03.934340,vid_5eo4cu8v,user_8imypo49
4884,Would you clarify the takeaway with context? (4883),15,-0.059,Request for more explanation,2025-12-03 20:19:36.934340,vid_czcyy8r3,user_br6gs2a5
4885,Could you walk through the method in plain language? (4884),18,-0.004,Request for more explanation,2025-12-15 10:25:07.934340,vid_nicid3hx,user_kz7g1uvo
4886,Love this simple and clear. (4885),5,0.823,Positive feedback / praise,2025-12-14 14:55:04.934340,vid_9xva619n,user_93bhp0ma
4887,Still unsure about the main idea with context? (4886),4,-0.032,Request for more explanation,2026-02-02 19:07:57.934340,vid_r2i2jfch,user_fztombh0
4888,Can someone explain the difference between stages for beginners. (4887),53,-0.02,Confusion about topic,2026-02-09 17:20:49.934340,vid_rc09o8u5,user_ncasop9b
4889,Side thought: diet seems underrated. (4888),12,0.218,General discussion,2025-12-19 08:47:55.934340,vid_797bu1bo,user_petr2n3j
4890,It also depends on consistency can vary a lot.,18,-0.234,General discussion,2025-12-27 02:33:14.934340,vid_3qzd93tp,user_otwxspzh
4891,I might be missing the difference between stages in the video. (4890),4,-0.24,Confusion about topic,2025-12-18 03:53:05.934340,vid_o27s0x4h,user_n9t93to9
4892,I don't understand the example you meant. (4891),2,-0.219,Confusion about topic,2025-12-26 05:52:14.934340,vid_pwxgbqd5,user_sebs7in2
4893,In my experience stress levels can be counterintuitive.,5,0.246,General discussion,2026-01-19 04:15:33.934340,vid_nxaxdkys,user_0q3hecf6
4894,Could you expand on that concept a bit more slowly? (4893),8,0.077,Request for more explanation,2026-01-13 08:45:50.934340,vid_f7fapwz5,user_1j3i3rnf
4895,What does the key step in the video.,3,-0.399,Confusion about topic,2025-12-04 01:14:28.934340,vid_12k5w8v1,user_x47dtjxj
4896,This part is unclear: the difference between stages for beginners.,9,-0.301,Confusion about topic,2026-01-16 08:44:27.934340,vid_xt05pmtq,user_7upq5kau
4897,Could you expand on the difference with a quick demo? (4896),1,0.098,Request for more explanation,2025-11-26 00:21:55.934340,vid_k58dl21u,user_lwvney5f
4898,Super clear thank you. (4897),3,0.431,Positive feedback / praise,2026-01-09 08:14:52.934340,vid_tmw95hyi,user_48nrc77o
4899,Still confused about the definition exactly means. (4898),19,-0.03,Confusion about topic,2025-12-26 12:41:58.934340,vid_eu5hwkn3,user_e5hagt17
4900,It also depends on exercise can be counterintuitive. (4899),18,0.398,General discussion,2026-02-06 05:47:18.934340,vid_mtf2wjet,user_mk6h1ob4
4901,Could you walk through the main idea with real examples? (4900),6,0.192,Request for more explanation,2025-12-14 21:31:46.934340,vid_xzs8hys5,user_z2ro7p79
4902,Not sure what the difference between stages for beginners.,3,-0.062,Confusion about topic,2026-01-29 15:20:44.934340,vid_rhc79qy2,user_2qwlql8w
4903,Great explanation keep these coming. (4902),3,0.886,Positive feedback / praise,2025-12-09 22:48:49.934340,vid_vlfx8ryw,user_gm2dqfov
4904,This helped me you made it click. (4903),6,0.425,Positive feedback / praise,2026-01-16 09:21:58.934340,vid_52hh5ud1,user_7ag0mbfh
4905,Can you show the logic with a diagram? (4904),18,-0.041,Request for more explanation,2025-12-24 08:43:29.934340,vid_k4ef3knz,user_dp64okhr
4906,I might be missing the example in practice. (4905),25,-0.015,Confusion about topic,2025-12-22 03:24:56.934340,vid_734jg2lp,user_6xqe2l1r
4907,Can you show that concept step by step? (4906),5,0.188,Request for more explanation,2026-02-16 12:01:11.934340,vid_qbsc3mw8,user_xjot5quh
4908,Please explain the example with context? (4907),3,0.273,Request for more explanation,2025-11-29 18:24:21.934340,vid_beav0g9b,user_e6ky72zt
4909,Exactly what I needed keep these coming. (4908),12,0.862,Positive feedback / praise,2025-11-25 22:50:34.934340,vid_3gp3quem,user_542qnwi0
4910,Can you show the main idea with a diagram? (4909),4,0.15,Request for more explanation,2026-02-17 02:44:46.934340,vid_eti9hdgb,user_m0jn80d7
4911,Would you clarify the main idea step by step? (4910),5,0.087,Request for more explanation,2025-12-17 18:59:11.934340,vid_e6019tb9,user_5jtdjbk2
4912,I don't understand the example is supposed to mean. (4911),39,-0.131,Confusion about topic,2025-12-02 19:48:09.934340,vid_pvtynxv2,user_u1ydz1p8
4913,I'm confused about REM vs deep sleep in the video. (4912),22,-0.173,Confusion about topic,2025-11-21 15:05:46.934340,vid_28wedlnk,user_im19wuke
4914,I wish you explained the difference a bit more slowly? (4913),11,0.166,Request for more explanation,2026-01-03 05:55:09.934340,vid_2zrl8y5v,user_qq6rwffi
4915,So helpful keep these coming. (4914),2,0.499,Positive feedback / praise,2026-01-20 07:37:56.934340,vid_b9ylkm2x,user_s3cykj9b
4916,Can you explain the logic with real examples? (4915),11,0.143,Request for more explanation,2025-12-13 18:41:41.934340,vid_bhbf0in5,user_r8xgpryb
4917,Could you expand on the takeaway with a simple analogy? (4916),29,0.056,Request for more explanation,2026-02-11 23:03:36.934340,vid_urn9h5a7,user_f4iswzvx
4918,Still confused about REM vs deep sleep in practice. (4917),6,-0.221,Confusion about topic,2025-12-10 08:26:09.934340,vid_havssltx,user_v3ed5bk1
4919,Could you expand on that concept with context? (4918),40,0.009,Request for more explanation,2026-02-08 17:59:28.934340,vid_jpcqsq3h,user_54a095d4
4920,Finally get it you nailed it. (4919),37,0.975,Positive feedback / praise,2026-02-05 14:32:40.934340,vid_upsicyzn,user_rzloykei
4921,Can you explain the last part with context? (4920),56,0.086,Request for more explanation,2025-11-20 00:27:35.934340,vid_9rhvhfdl,user_2yh4h5rd
4922,Love this keep these coming. (4921),13,0.942,Positive feedback / praise,2026-01-30 08:40:35.934340,vid_xdbfr05k,user_77zenyei
4923,Really appreciate this so much. (4922),17,0.615,Positive feedback / praise,2026-01-12 13:12:35.934340,vid_uuwlfqci,user_8brnwxbp
4924,Great explanation keep these coming. (4923),43,0.726,Positive feedback / praise,2026-01-21 06:42:41.934340,vid_f003wz10,user_l9k337d5
4925,I tried this and routine changes is key for results.,15,-0.109,General discussion,2025-12-14 17:20:53.934340,vid_agwvlewl,user_02ii9iom
4926,Can you break down the last part with numbers? (4925),5,0.04,Request for more explanation,2025-11-21 16:27:44.934340,vid_hhoaxhw2,user_3wkvil30
4927,Love this thank you. (4926),6,0.893,Positive feedback / praise,2025-11-27 19:25:16.934340,vid_vz98395i,user_z6hcn86s
4928,Super clear keep these coming. (4927),12,0.849,Positive feedback / praise,2025-12-21 18:59:49.934340,vid_x612mkcs,user_20kmb242
4929,Can you explain the process in another video?,2,0.12,Request for more explanation,2026-01-16 17:13:36.934340,vid_t2k6uyep,user_j4do1rqi
4930,This part is unclear: the point here you meant. (4929),8,-0.257,Confusion about topic,2026-01-04 21:16:07.934340,vid_872uzb7h,user_3rgeh5vf
4931,I tried this and consistency seems underrated.,30,0.325,General discussion,2025-12-20 07:06:34.934340,vid_rztcjcgx,user_g8s46iyo
4932,I've noticed timing is what worked for me.,1,0.146,General discussion,2026-01-06 04:21:33.934340,vid_31hyk0np,user_pzca701d
4933,Is this actually scientifically proven because I can't find it.,49,-0.605,Skepticism / credibility concern,2025-11-21 00:04:06.934340,vid_i89t3fjl,user_04lh81vm
4934,"For anyone curious, diet matters more than I expected.",31,-0.483,General discussion,2025-11-27 04:51:45.934340,vid_ntafibxa,user_cw52mpsb
4935,Can someone explain the definition you meant. (4934),5,-0.125,Confusion about topic,2025-12-01 11:35:14.934340,vid_174phq2s,user_qb2gqz79
4936,I'm skeptical verified for everyone?,16,-0.657,Skepticism / credibility concern,2026-02-17 04:35:18.934340,vid_agk64k7r,user_chm2lefl
4937,Please explain this step in plain language? (4936),9,0.298,Request for more explanation,2025-11-22 22:37:08.934340,vid_b32rjx6b,user_vp3kmfrg
4938,Can you break down the difference a bit more slowly? (4937),35,-0.029,Request for more explanation,2025-12-26 08:42:05.934340,vid_jkbhqc71,user_9o3q0m7i
4939,Finally get it keep these coming. (4938),27,0.741,Positive feedback / praise,2025-11-19 11:08:02.934340,vid_1uxwqc1t,user_u1fn3o8x
4940,"For anyone curious, the environment is worth testing.",2,-0.298,General discussion,2025-12-28 09:20:40.934340,vid_c51gj0n6,user_mdqojtlo
4941,"Wait, what is the point here exactly means. (4940)",17,-0.317,Confusion about topic,2026-02-06 05:18:15.934340,vid_4cn1935w,user_9lywpdl1
4942,Could you walk through the takeaway with context? (4941),7,0.148,Request for more explanation,2025-11-26 02:06:52.934340,vid_gben7uwm,user_bvl5361p
4943,Exactly what I needed you nailed it. (4942),10,0.449,Positive feedback / praise,2025-12-11 03:48:37.934340,vid_eipyijj0,user_34xyghlm
4944,Can you explain that concept with numbers? (4943),531,-0.086,Request for more explanation,2025-11-23 12:43:43.934340,vid_ulrwc4xx,user_hry2l1jr
4945,Where's the scientifically proven beyond anecdotes?,62,-0.449,Skepticism / credibility concern,2025-11-23 00:26:37.934340,vid_8q21y39h,user_2k03c4da
4946,Do we have backed by data?,28,-0.68,Skepticism / credibility concern,2026-01-02 15:14:01.934340,vid_djdotcwg,user_krhl2ng9
4947,Where's the supported by research in practice?,4,-0.336,Skepticism / credibility concern,2025-12-02 15:54:14.934340,vid_fyuegthm,user_hbd63h1i
4948,Not sure this a real effect because I can't find it.,2,-0.357,Skepticism / credibility concern,2025-12-29 22:29:09.934340,vid_humpn14k,user_4zak3vr9
4949,Could you expand on the method with a diagram? (4948),6,0.025,Request for more explanation,2025-11-20 04:37:48.934340,vid_h2xj6jmx,user_47iwb6sg
4950,Finally get it keep these coming. (4949),15,0.779,Positive feedback / praise,2026-02-01 12:05:27.934340,vid_r929cra7,user_7bziz79g
4951,Please explain that concept with a quick demo? (4950),12,0.154,Request for more explanation,2025-12-31 21:54:38.934340,vid_2dyxswr7,user_t7nda2xa
4952,Has this been replicable at scale?,36,-0.587,Skepticism / credibility concern,2025-12-23 04:35:46.934340,vid_i3w42mxq,user_su5yol0p
4953,Great explanation you nailed it. (4952),22,0.82,Positive feedback / praise,2026-01-20 04:13:01.934340,vid_45nqcim6,user_ouofqste
